x,y,z
155.06745837690235,-459.643883082346,452.9833061145966
113.47169820460591,-455.68932443840674,544.6752691791976
275.60185019612135,-683.1190678734557,814.2051830934115
265.0442980073275,-639.8858550831848,725.3869699396761
136.6482191935242,-300.65605368171,282.6364828393166
262.99533019677034,-457.2536226263408,535.6488915939055
195.13990817919793,-736.9891144529431,753.3410259727534
124.61692995689617,-485.0012095810784,438.9569901676118
368.5627698720862,-685.870651755659,664.9166441927011
337.28165387263897,-901.5980496356258,844.0391610311533
298.78192387607334,-702.5992610994898,798.3189649929178
42.8642008602954,-108.78346433119958,124.9284117153135
87.42495934470064,-152.05739836971344,181.95986748074893
132.66869820953448,-388.83777673664775,440.37591183202613
199.51509231516332,-554.765632681254,700.0298748469525
192.64312669036107,-502.548702100588,543.688034060872
43.745141621160286,-167.51834777255823,149.02463710775095
44.21095076131626,-95.03157640096109,110.2133211346467
179.43934814609216,-461.5950648314633,478.39763041756675
442.28801987867246,-915.5184303946587,866.5388378367722
91.7637804124673,-318.3593477917155,270.9725864401157
158.50061793609044,-469.3262890439899,467.9257502105166
276.5956492978047,-488.84683012692386,482.6164852482604
228.48746930790023,-510.53281654024687,448.2718581550196
183.04572107660047,-514.2008177100581,529.6992781634265
139.53987112685385,-308.67889986194274,350.8174265496538
180.20812681500405,-499.57804452718676,629.0263897645468
382.3685279945955,-853.2811418158215,852.9210244335251
273.30243913075896,-657.1998766888863,739.5624677775979
196.19179663639596,-541.3412743569343,611.9725451122733
153.26633249551023,-395.76983095823306,390.82266968878275
205.30346291447364,-412.0739667744517,424.2866909367926
115.14003363975559,-523.9179076062478,611.8673427401785
116.75282842454202,-243.90773509653016,266.15853469492635
321.3863503873721,-657.0679826790199,756.8301532198676
166.9465326836338,-416.6715631113695,367.4938337989365
92.97194414242121,-226.84553597549203,212.46438520225044
58.91071416674819,-128.4724958343179,-204.34460396708516
-228.14991446876016,158.43299229164734,147.38047269028627
10.635183121150677,-16.519381607165396,5.704100885015752
136.6372115895724,-67.37644647497713,-47.307032811527826
444.8877870314353,-174.29380497942603,-116.75882577375504
304.94228496717466,-777.7429225277181,660.6977793946655
161.4614256972681,-361.4860849442562,418.35414967163837
199.70988429906868,-541.6976765535278,507.76499380103206
222.55268020947756,-579.9146093588165,625.3338001418036
183.31670759552833,-571.622343509101,658.097785805042
118.58167710074144,-272.57361092195674,298.6717301803792
162.1338398577683,-375.53742119850887,461.4384607090627
83.17982612208795,-264.7962635552046,266.46201301968324
163.29579431702047,-411.71034468508117,396.47990043212155
296.9316357963737,-593.8330612252257,643.525671348212
500.51665648266686,-1260.717714411573,1078.753693459388
168.14624012254998,-432.9444960353559,463.27303535317213
-21.752827192096106,-5843.348242086914,-3477.759068165723
-83.75383357436166,-29.159948337867803,105.17151685951387
-12.168699188084661,-295.32449722954226,219.27481614674304
-31.934568487637595,5.45088741827529,15.295253421296167
56.432460138125776,-239.53244398454666,246.84461729101744
278.5117799728124,-799.7948904820521,984.8089032777771
221.1607959983793,-551.7699260876082,591.5060650607386
138.43564783008648,-534.475120720077,490.69958262680785
31.362138616103035,-114.74538386821216,106.58513753033758
23.17005159337208,111.84060788039307,75.07678002621475
-150.07564301872694,52.971410431651634,-10.66836905984911
22.095507791052718,76.95486559413304,-158.9155757685333
-585.9706247900476,99.90576840635491,-244.86139299264215
48.07043608975172,-208.65639071587117,188.25521535555612
140.29361312200535,-433.8928912881872,465.5466284731857
86.51949406014916,-323.6065169220913,302.44953413276744
234.46715618133348,-591.0208431498311,581.3331982294671
141.39474207269734,-600.2234066124653,693.4609761404909
